DIAS_COMPRANDO,DEVOLUCIONES,TRX_TV,TRX_TF,VALOR_TOTAL,CONTRI,TRX_CON_TR,TRX_CON_EFX,TRX_CON_OTB,FREC_DIARIA,GENERO,EDAD,SEGMENTO,TIENE_TR,SEGMENTO_RFM,NUM_CATEGORIAS,TRX_BLANDOS,TRX_HOME,TRX_PROPIAS,TRX_TERCERAS,TRX_ANTES_5PM,TRX_DESPUES_5PM,TRX_DSCTO,TRX_LUN_JUE,TRX_VIE_DOM,TRX_NAVIDAD,TRX_MAMA,TRX_PAPA,TRX_CYBERS,TRX_DDS,TRX_BTS,TRX_LIQ01,TRX_LIQ02,TRX_CUPONES,UNID_PROD,FR_TIENDA_FAVORITA,TIENDA_FAVORITA,DESV_TICKET,CATEGORIA_FAVORITA,CONTACTABILIDAD,CONSENTIMIENTO,PERIODO_RETENCION,CHURN,valor_total_discreto,devoluciones_discreto,Retencion_range,freq_trx_retencion,prom_valor_por_trx,prom_valor_retencion,var,TRX_PAPA+TRX_CYBERS+TRX_BTS+TRX_NAVIDAD,TRX_CYBERS+TRX_BTS+TRX_NAVIDAD+TRX_LIQ02,TRX_MAMA+TRX_PAPA+TRX_CYBERS+TRX_NAVIDAD,TRX_MAMA+TRX_CYBERS+TRX_NAVIDAD+TRX_LIQ01,TRX_PAPA+TRX_CYBERS+TRX_BTS+TRX_LIQ02,TRX_PAPA+TRX_CYBERS+TRX_NAVIDAD+TRX_LIQ02,TRX_MAMA+TRX_PAPA+TRX_CYBERS+TRX_BTS,TRX_MAMA+TRX_PAPA+TRX_CYBERS+TRX_DDS,TRX_MAMA+TRX_CYBERS+TRX_DDS+TRX_LIQ01,TRX_MAMA+TRX_CYBERS+TRX_NAVIDAD+TRX_LIQ02,TRX_MAMA+TRX_CYBERS+TRX_BTS+TRX_LIQ02,TRX_PAPA+TRX_CYBERS+TRX_DDS+TRX_LIQ01,TRX_MAMA+TRX_CYBERS+TRX_DDS+TRX_NAVIDAD,TRX_MAMA+TRX_CYBERS+TRX_BTS+TRX_NAVIDAD,TRX_PAPA+TRX_CYBERS+TRX_DDS+TRX_NAVIDAD,TRX_MAMA+TRX_CYBERS+TRX_DDS+TRX_BTS,dummy_usan_dscto,discr_trx_dscto,discr_valor_total,discr_contri,sin_tda,devolvio,afiliado,trans_log,ticket_prom_log,suma_compras_log,consentimiento_nulo,edad_nulo,genero_nulo
2,0,0.0,1.0,141.94916,20.17,0.0,0.0,0.5,51.0,M,47.0,PABLOMART,SI,R4. OCASIONAL,2,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,1.0,CHORRILLOS,4.45,DEPORTES,SI,SI,102.0,0.0,up_int,no_dev,81-108,0.0196,71.0,0.696,0.696,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0,0,50-100,-50-0,0,0,1,1.099,4.277,1.099,0,0,0
1,0,0.0,1.0,25.338984,8.01,0.0,1.0,0.0,264.0,,,PABLOMART,NO,R5. NO FIEL,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,JOCKEY PLAZA,0.0,INFANTIL,NO,NO,0.0,1.0,muy bajo,no_dev,<27,0.0,25.34,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,None,-50-0,0,0,0,0.6934,3.2710000000000004,0.6934,1,1,1
6,0,0.0,1.0,3145.4407,435.2,1.0,0.0,0.0,42.16,M,57.0,BRONZE,SI,R1. ELITE,3,1.167,0.5,0.1666,1.0,0.5,0.5,0.3333,0.3333,0.6665,0.1666,0.0,0.0,0.5,0.0,0.0,0.1666,0.0,1.0,1.6669999999999998,0.0,SIN TDA,980.0,INFANTIL,SI,SI,253.0,0.0,muy_alto,no_dev,243-270,0.02371,524.0,2.072,2.072,0.6665,0.6665,0.6665,0.8335,0.5,0.6665,0.5,0.5,0.6665,0.6665,0.5,0.6665,0.6665,0.6665,0.6665,0.5,1,0-1,2100-2800,250-350,1,0,1,1.946,6.266,1.7919999999999998,0,0,0
1,0,0.0,1.0,845.6101699999998,-200.9,0.5,0.5,0.0,0.0,F,62.0,,SI,R2. PREMIUM,2,1.0,0.5,0.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,SIN TDA,0.0,ELECTROHOGAR,SI,SI,0.0,1.0,alto,no_dev,<27,0.0,422.8,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0-1,550-650,-1000--400,1,0,1,1.099,6.05,1.099,0,0,0
1,0,0.0,1.0,387.28815,-221.5,0.0,1.0,0.0,338.0,F,52.0,PABLOMART,NO,R3. HABITUAL,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,PRIMAVERA,0.0,ELECTROHOGAR,NO,NO,0.0,0.0,alto,no_dev,<27,0.0,387.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,250-350,-1000--400,0,0,1,0.6934,5.96,0.6934,1,0,0
1,0,0.0,1.0,16.864407,6.17,0.0,1.0,0.0,203.0,M,48.0,PABLOMART,NO,R5. NO FIEL,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,JULIACA,0.0,DEPORTES,NO,NO,0.0,1.0,muy bajo,no_dev,<27,0.0,16.86,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,None,-50-0,0,0,1,0.6934,2.883,0.6934,1,0,0
2,0,0.0,1.0,2354.2373,-39.62,0.5,0.0,0.0,19.5,M,66.0,BRONZE,SI,R2. PREMIUM,2,0.5,0.5,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,SIN TDA,940.5,ELECTROHOGAR,SI,SI,39.0,0.0,muy_alto,no_dev,27-54,0.05127,1177.0,30.19,30.19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0-1,1700-2100,-400--50,1,0,1,1.099,7.07,0.6934,0,0,0
3,0,0.0,1.0,240.97458,99.1,0.0,0.6665,0.3333,60.34,F,48.0,PABLOMART,NO,R4. OCASIONAL,4,2.334,0.0,0.6665,1.6669999999999998,0.6665,0.3333,0.0,0.6665,0.3333,0.3333,0.0,0.3333,0.3333,0.0,0.0,0.0,0.0,0.6665,2.334,1.0,SAN BORJA,27.45,ACCESORIOS,NO,NO,181.0,1.0,up_int,no_dev,162-189,0.016569999999999998,80.3,0.4438,0.4438,1.0,0.6665,1.0,0.6665,0.6665,1.0,0.6665,0.6665,0.3333,0.6665,0.3333,0.6665,0.6665,0.6665,1.0,0.3333,0,0,150-200,0-50,0,0,1,1.3869999999999998,4.4,1.3869999999999998,1,0,0
16,0,0.0,1.0,5350.214,1215.0,0.3684,0.1578,0.4211,18.81,M,48.0,BRONZE,NO,R1. ELITE,8,3.053,0.2632,0.7896,1.842,0.4736,0.5264,0.3684,0.0,1.0,0.0,0.0,0.05264,0.2632,0.2106,0.2106,0.2106,0.0,0.5264,3.37,9.0,JOCKEY PLAZA,281.5,HOMBRE,SI,SI,301.0,0.0,muy_alto,no_dev,297-324,0.0631,281.5,0.9355,0.9355,0.5264,0.4736,0.3157,0.4736,0.5264,0.3157,0.5264,0.5264,0.684,0.2632,0.4736,0.737,0.4736,0.4736,0.5264,0.684,1,0-1,2800-3500,650-900,0,0,1,2.9960000000000004,5.645,2.945,0,0,0
1,0,0.0,1.0,7.6271179999999985,1.09,0.0,1.0,0.0,287.0,M,48.0,PABLOMART,NO,R5. NO FIEL,1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,JULIACA,0.0,ELECTROHOGAR,NO,NO,0.0,1.0,muy bajo,no_dev,<27,0.0,7.63,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,None,-50-0,0,0,1,0.6934,2.154,0.6934,1,0,0
2,0,0.0,1.0,77.83898,35.5,0.0,0.5,0.0,129.0,F,46.0,,NO,R4. OCASIONAL,2,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,SIN TDA,28.83,DEPORTES,SI,NO,258.0,1.0,bajo,no_dev,243-270,0.00775,38.9,0.1509,0.1509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,<50,-50-0,1,0,1,1.099,3.688,1.099,1,0,0
1,0,0.0,1.0,170.23729,16.55,1.0,0.0,0.0,307.0,F,50.0,,SI,R4. OCASIONAL,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,SIN TDA,0.0,CALZADO,SI,SI,0.0,1.0,up_int,no_dev,<27,0.0,170.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0-1,100-150,-50-0,1,0,1,0.6934,5.145,0.0,0,0,0
10,0,0.0,1.0,1664.0763,-93.56,0.4546,0.1818,0.0,28.3,F,53.0,,SI,R1. ELITE,6,2.0,0.0909,0.636,1.272,0.0,1.0,0.2727,0.636,0.3635,0.1818,0.1818,0.0,0.3635,0.0909,0.0,0.0,0.0,0.727,2.092,0.0,SIN TDA,291.2,CALZADO,SI,SI,283.0,1.0,muy_alto,no_dev,270-297,0.03888,151.2,0.5347,0.5347,0.5454,0.5454,0.727,0.727,0.3635,0.5454,0.5454,0.636,0.636,0.727,0.5454,0.4546,0.8184,0.727,0.636,0.636,1,0-1,1300-1500,-1000--400,1,0,1,2.484,5.027,2.303,0,0,0
1,0,0.0,1.0,125.05084,46.1,0.0,1.0,0.0,338.0,M,43.0,PABLOMART,NO,R4. OCASIONAL,2,6.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,SAN MIGUEL,0.0,HOMBRE,NO,NO,0.0,1.0,up_int,no_dev,<27,0.0,125.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0-1,50-100,-50-0,0,0,1,0.6934,4.836,0.6934,1,0,0
1,0,0.0,1.0,50.76271,17.11,0.0,1.0,0.0,74.0,M,63.0,PABLOMART,NO,R4. OCASIONAL,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,MINKA,0.0,CALZADO,NO,NO,0.0,1.0,bajo,no_dev,<27,0.0,50.75,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,<50,-50-0,0,0,1,0.6934,3.947,0.6934,1,0,0
7,0,0.0,1.0,4516.1104,218.2,0.5,0.25,0.0,37.12,F,52.0,PABLOMART,NO,R1. ELITE,3,1.5,0.25,0.125,1.0,0.375,0.625,0.125,0.5,0.5,0.125,0.125,0.25,0.125,0.125,0.0,0.25,0.0,0.625,1.75,7.0,JOCKEY PLAZA,863.0,MUJER,SI,SI,260.0,0.0,muy_alto,no_dev,243-270,0.030760000000000006,564.5,2.172,2.172,0.5,0.25,0.625,0.625,0.375,0.5,0.5,0.625,0.625,0.375,0.25,0.75,0.5,0.375,0.625,0.375,1,0-1,2800-3500,150-200,0,0,1,2.197,6.336,2.197,0,0,0
3,0,0.0,1.0,1418.9407,-103.7,0.2,0.6,0.2,63.0,M,53.0,PABLOMART,SI,R2. PREMIUM,4,2.2,0.6,0.8,1.4,0.6,0.4,0.8,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.4,1.0,2.8,0.0,SIN TDA,123.5,DEPORTES,SI,SI,189.0,1.0,muy_alto,no_dev,189-216,0.02646,283.8,1.5019999999999998,1.5019999999999998,0.6,1.0,0.2,0.2,1.0,0.6,0.6,0.2,0.2,0.6,1.0,0.2,0.2,0.6,0.2,0.6,1,0-1,900-1300,-1000--400,1,0,1,1.7919999999999998,5.652,1.7919999999999998,0,0,0
1,0,0.0,1.0,84.57627,47.2,0.0,0.0,1.0,17.0,M,58.0,PABLOMART,NO,R4. OCASIONAL,1,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,PIURA I,0.0,HOMBRE,NO,NO,0.0,1.0,low_int,no_dev,<27,0.0,84.56,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,<50,-50-0,0,0,1,0.6934,4.45,0.6934,1,0,0
1,0,0.0,1.0,310.3305,99.9,0.0,0.0,1.0,279.0,,,,NO,R3. HABITUAL,3,5.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,SIN TDA,0.0,HOMBRE,NO,NO,0.0,1.0,alto,no_dev,<27,0.0,310.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0-1,200-250,0-50,1,0,0,0.6934,5.742000000000001,0.6934,1,1,1
1,0,0.0,1.0,101.440674,67.9,0.0,1.0,0.0,291.0,F,46.0,PABLOMART,NO,R4. OCASIONAL,1,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,PIURA II,0.0,MUJER,NO,NO,0.0,0.0,low_int,no_dev,<27,0.0,101.44,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,50-100,0-50,0,0,1,0.6934,4.63,0.6934,1,0,0
1,0,0.0,1.0,4.152542,-3.77,0.0,1.0,0.0,215.0,M,50.0,PABLOMART,NO,R5. NO FIEL,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,SANTA ANITA,0.0,INFANTIL,NO,NO,0.0,1.0,muy bajo,no_dev,<27,0.0,4.152,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,None,-400--50,0,0,1,0.6934,1.64,0.6934,1,0,0
1,0,0.0,1.0,27.084745,5.74,0.0,1.0,0.0,38.0,F,64.0,PABLOMART,NO,R4. OCASIONAL,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,LOS OLIVOS,0.0,MUJER,SI,SI,0.0,0.0,muy bajo,no_dev,<27,0.0,27.08,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,None,-50-0,0,0,1,0.6934,3.3360000000000003,0.6934,0,0,0
4,0,0.25,0.75,624.322,169.5,0.0,0.25,0.75,58.5,F,42.0,PABLOMART,NO,R3. HABITUAL,5,1.25,0.5,0.0,1.25,0.75,0.25,0.0,0.5,0.5,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,2.0,2.0,CHORRILLOS,30.77,INFANTIL,SI,NO,234.0,0.0,alto,no_dev,216-243,0.01709,156.1,0.667,0.667,0.75,0.5,0.5,0.25,0.75,0.5,0.75,0.5,0.25,0.25,0.5,0.5,0.25,0.5,0.5,0.5,0,0,450-550,100-150,0,0,1,1.609,5.06,1.3869999999999998,0,0,0
9,1,0.0,1.083,1104.2881,238.6,0.0,0.1666,0.75,23.67,F,44.0,PABLOMART,NO,R2. PREMIUM,6,1.6669999999999998,0.25,0.25,1.3330000000000002,0.5835,0.5,0.0833,0.75,0.3333,0.0,0.0,0.0,0.1666,0.0,0.6665,0.0833,0.0833,0.9165,1.833,0.0,SIN TDA,86.4,INFANTIL,NO,NO,213.0,0.0,muy_alto,muy bajo,189-216,0.06104,84.94,0.399,0.4321,0.8335,0.9165,0.1666,0.25,0.9165,0.25,0.8335,0.1666,0.25,0.25,0.9165,0.25,0.1666,0.8335,0.1666,0.8335,1,0-1,650-900,150-200,1,1,1,2.564,4.53,2.564,1,0,0
1,0,0.0,1.0,25.381355,15.93,0.0,1.0,0.0,202.0,F,53.0,PABLOMART,NO,R5. NO FIEL,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,SIN TDA,0.0,HOMBRE,NO,NO,0.0,0.0,muy bajo,no_dev,<27,0.0,25.38,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,None,-50-0,1,0,1,0.6934,3.273,0.6934,1,0,0
1,0,0.0,1.0,83.89831,33.56,0.0,1.0,0.0,294.0,,,,NO,R5. NO FIEL,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,SIN TDA,0.0,DEPORTES,NO,NO,0.0,1.0,low_int,no_dev,<27,0.0,83.9,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,<50,-50-0,1,0,0,0.6934,4.44,0.6934,1,1,1
1,0,0.0,1.0,67.45763000000001,21.92,0.0,0.0,1.0,253.0,F,59.0,,SI,R5. NO FIEL,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,SIN TDA,0.0,INFANTIL,SI,SI,0.0,1.0,bajo,no_dev,<27,0.0,67.44,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,<50,-50-0,1,0,1,0.6934,4.227,0.6934,0,0,0
15,4,0.0,1.235,2521.5254,665.5,0.7646,0.0,0.0,16.6,F,58.0,PABLOMART,NO,R1. ELITE,6,2.53,0.1177,0.1765,1.765,0.1177,1.117,0.2942,0.8237,0.4119,0.1177,0.1177,0.353,0.1765,0.0,0.1177,0.0,0.0,0.4119,2.295,17.0,SAN BORJA,174.1,HOMBRE,SI,NO,249.0,0.0,muy_alto,muy bajo,243-270,0.08435,120.06,0.4822,0.5957,0.7646,0.4119,0.7646,0.4119,0.647,0.647,0.7646,0.647,0.2942,0.4119,0.4119,0.5293,0.4119,0.5293,0.647,0.4119,1,0-1,1700-2100,550-650,0,1,1,2.89,5.008,2.773,0,0,0
4,0,0.0,1.0,636.7458,218.0,0.6,0.2,0.2,52.0,F,46.0,PABLOMART,SI,R2. PREMIUM,4,1.2,0.0,0.0,0.8,0.2,0.8,0.2,0.2,0.8,0.4,0.0,0.4,0.2,0.0,0.0,0.0,0.0,1.0,1.8,0.0,SIN TDA,33.4,MUJER,SI,SI,208.0,0.0,alto,no_dev,189-216,0.024030000000000003,127.4,0.6123,0.6123,1.0,0.6,1.0,0.6,0.6,1.0,0.6,0.6,0.2,0.6,0.2,0.6,0.6,0.6,1.0,0.2,1,0-1,450-550,150-200,1,0,1,1.7919999999999998,4.855,1.7919999999999998,0,0,0
1,0,0.0,1.0,100.84746,70.8,0.0,1.0,0.0,354.0,F,65.0,PABLOMART,NO,R4. OCASIONAL,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SAN BORJA,0.0,ACCESORIOS,SI,NO,0.0,0.0,low_int,no_dev,<27,0.0,100.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,50-100,0-50,0,0,1,0.6934,4.625,0.6934,1,0,0
1,0,0.0,1.0,286.94916,149.0,0.0,1.0,0.0,21.0,M,82.0,PABLOMART,NO,R3. HABITUAL,3,5.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,PIURA I,0.0,HOMBRE,NO,NO,0.0,1.0,up_int,no_dev,<27,0.0,287.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,200-250,50-100,0,0,1,0.6934,5.664,0.6934,1,0,0
1,0,0.0,1.0,10.974576,3.05,0.0,1.0,0.0,225.0,F,57.0,PABLOMART,NO,R5. NO FIEL,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,SIN TDA,0.0,MUJER,NO,NO,0.0,0.0,muy bajo,no_dev,<27,0.0,10.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,None,-50-0,1,0,1,0.6934,2.482,0.6934,1,0,0
2,0,0.0,1.0,101.567795,47.8,0.0,1.0,0.0,53.0,F,49.0,PABLOMART,SI,R4. OCASIONAL,1,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,1.0,2.0,BRASIL (LA RAMBLA),16.92,MUJER,SI,NO,106.0,0.0,low_int,no_dev,81-108,0.01888,50.78,0.479,0.479,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1,0-1,50-100,-50-0,0,0,1,1.099,3.947,1.099,1,0,0
1,0,0.0,1.0,118.34746,17.72,0.0,1.0,0.0,232.0,F,62.0,PABLOMART,NO,R4. OCASIONAL,1,4.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,JIRON DE LA UNIÓN,0.0,MUJER,SI,SI,0.0,1.0,low_int,no_dev,<27,0.0,118.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0-1,50-100,-50-0,0,0,1,0.6934,4.78,0.6934,0,0,0
1,0,0.0,1.0,201.69492,79.7,0.0,1.0,0.0,5.0,F,56.0,,NO,R3. HABITUAL,1,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,SIN TDA,0.0,DEPORTES,NO,NO,0.0,1.0,up_int,no_dev,<27,0.0,201.8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,150-200,0-50,1,0,1,0.6934,5.312,0.6934,1,0,0
1,0,0.0,1.0,109.32204,46.84,0.0,1.0,0.0,142.0,F,66.0,PABLOMART,NO,R4. OCASIONAL,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,SIN TDA,0.0,INFANTIL,SI,NO,0.0,0.0,low_int,no_dev,<27,0.0,109.3,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,50-100,-50-0,1,0,1,0.6934,4.703,0.6934,0,0,0
1,0,0.0,1.0,50.76271,16.42,0.0,1.0,0.0,159.0,M,57.0,PABLOMART,NO,R4. OCASIONAL,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,ICA,0.0,CALZADO,NO,NO,0.0,1.0,bajo,no_dev,<27,0.0,50.75,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,<50,-50-0,0,0,1,0.6934,3.947,0.6934,1,0,0
2,1,0.0,1.5,349.57626,-3.2,0.0,0.0,1.0,4.5,F,70.0,PABLOMART,NO,R4. OCASIONAL,2,3.5,0.0,1.5,2.0,1.0,0.5,1.0,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,3.0,0.0,SIN TDA,141.0,MUJER,SI,NO,9.0,0.0,alto,muy bajo,<27,0.3333,116.5,12.945,19.42,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1,0-1,200-250,-400--50,1,1,1,1.099,5.167999999999998,1.099,1,0,0
1,1,0.0,0.0,0.0,-50.5,0.0,0.0,0.0,0.0,M,73.0,PABLOMART,NO,R4. OCASIONAL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SAN MIGUEL,0.0,,NO,NO,0.0,1.0,muy bajo,muy bajo,<27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,None,-1000--400,0,1,1,0.0,0.0,0.0,1,0,0
5,0,0.0,1.0,1946.0084,236.1,0.0,0.2,0.8,49.0,M,54.0,PABLOMART,NO,R2. PREMIUM,3,1.6,0.2,0.0,1.6,0.6,0.4,0.2,0.2,0.8,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.4,1.8,3.0,SAN MIGUEL,653.0,HOMBRE,NO,NO,245.0,0.0,muy_alto,no_dev,243-270,0.0204,389.2,1.589,1.589,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.8,0.6,0.6,0.6,0.6,1,0-1,1500-1700,150-200,0,0,1,1.7919999999999998,5.965,1.609,1,0,0
