Category,Rating,Reviews,Installs,Type,Price,Content Rating,Genres,Android Ver
195,1.0,659395,114,Free,0.0,4764,0.7187130843856949,761
170,1.0,2107,661,Paid,2.99,4764,0.4482192584372899,582
210,1.0,196,282,Free,0.0,4764,0.93351527912445,846
1114,0.0,4798,308,Free,0.0,597,0.7426053808184186,846
73,1.0,9321,841,Free,0.0,4764,0.41004269641301794,761
508,0.0,39,536,Free,0.0,4764,0.7149562109410077,1317
210,0.0,17,536,Free,0.0,4764,0.9305987151383142,1317
508,1.0,5,536,Free,0.0,4764,0.3979790102475344,311
233,1.0,101163,356,Free,0.0,4764,0.8977816879947162,1317
170,1.0,480208,15,Free,0.0,4764,0.5929363760300614,311
1114,1.0,6418,661,Free,0.0,4764,0.7879814583233314,1317
233,1.0,2807,661,Free,0.0,4764,0.963584939424747,846
67,1.0,30224,841,Free,0.0,4764,0.8510315610968991,582
42,1.0,2,448,Free,0.0,4764,0.6579669508358663,761
581,0.0,7718,661,Free,0.0,4764,0.6478185626509498,311
1114,1.0,63160,841,Free,0.0,4764,0.6864484349533413,381
1114,1.0,14,536,Free,0.0,4764,0.3153788344822524,761
1114,1.0,83,623,Free,0.0,4764,0.5004502316216902,25
134,1.0,1157004,116,Free,0.0,4764,0.44723480225500484,143
204,1.0,0,536,Free,0.0,4764,0.563385071422175,1317
581,1.0,135739,356,Free,0.0,4764,0.5824849076510269,582
143,1.0,40167,841,Free,0.0,4764,0.6545887198908044,481
162,1.0,49211,841,Free,0.0,4764,0.2736586150230079,88
143,0.0,10382,841,Free,0.0,4764,0.5937323440786832,582
212,1.0,25,190,Paid,1.49,4764,0.6533001744027813,25
204,0.0,2187,661,Free,0.0,4764,0.8547145338603236,582
1114,1.0,73919,308,Paid,2.99,597,0.6106580839952673,381
264,0.0,76,623,Free,0.0,4764,0.7443914406989155,137
204,1.0,1,190,Free,0.0,4764,0.6981259581244712,1317
1114,0.0,50,623,Free,0.0,4764,0.5301976595328995,1317
170,1.0,12,190,Free,0.0,4764,0.8426912820451379,1317
264,1.0,0,124,Free,0.0,4764,0.48509549597126295,761
1114,1.0,80,536,Free,0.0,4764,0.704928025323336,846
1114,1.0,5,448,Free,0.0,4764,0.5520798901823785,846
38,1.0,0,237,Free,0.0,4764,0.972220817193125,1317
581,1.0,2464,298,Free,0.0,4764,0.8367911359365213,1317
1114,1.0,3776,661,Free,0.0,4764,0.8725931043395774,761
219,1.0,9,536,Free,0.0,4764,0.6018902693506395,1317
1114,1.0,1,237,Free,0.0,4764,0.8243227681766336,846
46,1.0,2053404,116,Free,0.0,4764,0.3056027006687436,582
119,1.0,41608,841,Free,0.0,4764,0.7432138898439157,142
264,1.0,28,536,Free,0.0,4764,0.7237974602410299,761
195,1.0,382,298,Free,0.0,4764,0.9524078339395675,761
133,1.0,76779,541,Free,0.0,4764,0.9265409998222885,582
212,1.0,51145,541,Free,0.0,4764,0.9867095763490522,846
1114,0.0,97,623,Free,0.0,4764,0.6446028955090105,761
508,0.0,8,448,Free,0.0,4764,0.5395011785012936,64
106,0.0,620,661,Free,0.0,4764,0.8226563487715927,1317
49,1.0,26,623,Free,0.0,4764,0.46951522791178224,761
264,1.0,1819,661,Free,0.0,4764,0.8918413931421841,311
233,0.0,3,448,Free,0.0,4764,0.4346652442320853,1317
170,1.0,50679,841,Free,0.0,4764,0.9612540979491979,481
195,1.0,124346,541,Free,0.0,4764,0.9153777425634365,17
581,1.0,29798,841,Free,0.0,234,1.0818070056295734,381
170,1.0,527,661,Free,0.0,4764,1.1374237042049158,1317
204,1.0,341090,541,Free,0.0,4764,1.0707634987312953,481
170,1.0,233243,356,Free,0.0,4764,0.9825358620045305,582
233,0.0,8226,541,Free,0.0,4764,0.5212975087966395,481
33,1.0,184,623,Free,0.0,4764,0.7890344010033677,1317
119,1.0,0,42,Paid,5.99,4764,1.360496303367752,64
52,1.0,542,661,Free,0.0,4764,0.48909819312433805,1317
162,1.0,126337,841,Free,0.0,4764,0.9675957289424283,761
581,1.0,1385093,114,Free,0.0,4764,1.2936888593570357,1317
264,1.0,176,623,Free,0.0,4764,0.5645978898310702,311
73,1.0,10611,308,Free,0.0,4764,0.9746708551846975,761
508,1.0,295,298,Free,0.0,4764,0.6495151069999957,311
264,1.0,1,448,Free,0.0,4764,0.6311121246850747,846
38,1.0,12,536,Free,0.0,189,0.7296021838116071,225
219,1.0,96,298,Free,0.0,4764,0.9187630263808716,381
94,0.0,7335,841,Free,0.0,4764,0.35733537930074605,582
264,0.0,71,623,Free,0.0,4764,0.9751414047426652,64
581,1.0,4128732,116,Free,0.0,4764,0.43671634921861613,846
1114,1.0,43852,541,Free,0.0,4764,0.6435271812586161,1317
508,1.0,32,536,Free,0.0,4764,0.9765054567634693,88
1114,0.0,13,536,Free,0.0,597,0.9395829817650355,137
508,1.0,465831,541,Free,0.0,4764,0.5590139467609097,761
1114,0.0,13,190,Free,0.0,4764,0.7127672074358317,846
581,1.0,1849,623,Free,0.0,4764,0.1609466483014541,164
264,1.0,11442,661,Paid,4.99,4764,0.8633399347090462,761
134,1.0,695613,116,Free,0.0,4764,0.563560975106693,582
94,0.0,30,282,Free,0.0,4764,0.49915833297054474,761
264,1.0,45,536,Free,0.0,4764,0.7432279875882527,846
581,0.0,7885,308,Free,0.0,234,0.6981239393222577,761
581,1.0,20364,356,Free,0.0,4764,0.47741709108606,1317
94,1.0,43,536,Free,0.0,4764,0.6750247856620885,1317
1114,1.0,105766,541,Free,0.0,597,0.5076147876164222,481
264,1.0,2,448,Free,0.0,4764,0.3787288679957234,142
1114,0.0,2249,308,Free,0.0,4764,0.7275714682194435,1317
73,0.0,61,298,Free,0.0,234,1.2862171980544088,311
508,1.0,963,623,Paid,2.99,4764,0.6961188972532565,761
1114,1.0,275,623,Free,0.0,4764,0.8696085563168091,481
1114,1.0,203101,356,Free,0.0,4764,0.8129457979549968,1317
581,0.0,2102,661,Free,0.0,189,0.867192634832839,846
134,0.0,88486,356,Free,0.0,234,1.2970640905560933,582
1114,1.0,0,448,Free,0.0,597,0.664691916841301,1317
195,1.0,0,448,Free,0.0,4764,0.7337992923984933,582
143,1.0,1440,661,Free,0.0,4764,0.6948928770970607,761
212,1.0,86743,356,Free,0.0,4764,0.5847309626795015,582
119,0.0,116,282,Paid,4.6,4764,0.9512135046965662,381
162,1.0,5485,841,Free,0.0,4764,0.5981583138759088,18
264,1.0,114,282,Free,0.0,4764,0.9041086918400993,143
73,1.0,206,298,Free,0.0,4764,0.6865302785140087,381
170,1.0,9116,308,Free,0.0,4764,0.8850846702538312,1317
581,1.0,1381820,541,Free,0.0,597,0.4534778637678972,137
581,1.0,5339,841,Free,0.0,597,1.0829073414677495,381
100,1.0,0,42,Free,0.0,4764,0.5720473655562026,761
1114,1.0,182,623,Free,0.0,4764,0.7149989570096512,1317
94,1.0,259003,541,Free,0.0,4764,0.567100441203971,143
581,1.0,2,37,Paid,1.49,4764,1.0725702166459405,381
32,0.0,2206,661,Free,0.0,4764,0.5123911642441051,1317
52,1.0,0,237,Free,0.0,4764,0.4994037033364307,846
264,1.0,62272,541,Free,0.0,4764,0.9812991881850571,1317
253,0.0,45,282,Free,0.0,4764,1.3598332235734876,29
1114,1.0,11,282,Free,0.0,4764,1.169585841218328,846
1114,1.0,157,298,Free,0.0,4764,0.4837187684189273,846
581,0.0,164,623,Free,0.0,4764,0.8335488877504952,164
195,1.0,4,237,Paid,0.99,234,0.27885833049741315,846
1114,1.0,4251,841,Free,0.0,4764,1.0936606781943705,846
74,0.0,695,661,Free,0.0,4764,0.6595627563769912,761
162,1.0,1536512,116,Free,0.0,4764,0.9762604462782304,582
100,0.0,1,237,Free,0.0,234,0.9181697196303398,846
508,1.0,16395,841,Free,0.0,4764,0.28620351279098843,582
253,1.0,92,536,Paid,79.99,4764,1.020534635326634,846
134,1.0,231325,541,Free,0.0,4764,1.103513754159314,761
100,1.0,125,282,Free,0.0,234,0.3460433958941948,846
581,1.0,16815,841,Free,0.0,597,0.4815197285673776,846
508,0.0,319,623,Paid,2.99,4764,1.1822084599146594,25
1114,1.0,2150,308,Free,0.0,4764,1.000680915658381,846
42,1.0,137,623,Free,0.0,4764,0.4534142254417893,1317
210,1.0,24,448,Free,0.0,4764,0.5836617950655132,846
49,1.0,6,623,Free,0.0,4764,0.23654486613320716,225
119,1.0,88,536,Free,0.0,4764,1.206656730574138,1317
106,1.0,46153,541,Free,0.0,4764,0.5215972931074426,481
133,0.0,256,661,Free,0.0,4764,-0.04647022036488368,311
46,1.0,2115,308,Free,0.0,4764,0.7192076176775343,64
508,1.0,5,190,Free,0.0,4764,0.6069836716555858,846
1114,1.0,363,536,Paid,2.99,189,0.6667425809468003,381
253,1.0,72167,841,Free,0.0,4764,0.3832251591212885,1317
1114,0.0,9296,308,Free,0.0,597,0.9615289016941627,1317
170,1.0,1608,661,Free,0.0,4764,0.6144782771837012,164
1114,1.0,24,536,Free,0.0,4764,1.0758832954787176,381
1114,1.0,1,237,Free,0.0,4764,1.0430012990436264,846
219,1.0,29756,841,Free,0.0,4764,0.7719597299972025,1317
581,1.0,146,623,Free,0.0,234,0.5839023112464743,761
134,0.0,9,536,Free,0.0,597,0.5019768631282706,481
264,1.0,3,448,Free,0.0,4764,0.6493454163180654,761
264,1.0,16,190,Free,0.0,4764,0.5199308511760512,1317
106,1.0,59,623,Free,0.0,4764,1.0248584587254996,846
162,0.0,4726,308,Free,0.0,4764,0.44965195712770334,5
219,1.0,12,448,Paid,0.99,597,0.4083017337208508,137
143,1.0,185884,841,Free,0.0,234,0.580620525199155,1317
170,1.0,9,190,Free,0.0,4764,1.0327558531333756,761
581,0.0,48,536,Paid,1.99,4764,0.43267570795284527,88
508,0.0,11,536,Free,0.0,4764,0.8933260297033964,846
38,1.0,3248,661,Free,0.0,4764,0.38059296870210246,761
106,0.0,119,623,Free,0.0,4764,1.2339430682269805,761
170,1.0,559186,541,Free,0.0,4764,0.616380970749592,582
1114,1.0,39661,841,Free,0.0,597,0.8274767676709074,311
162,1.0,65766,356,Free,0.0,4764,0.6000967665525497,311
210,1.0,232423,356,Free,0.0,4764,0.9995135441362766,846
37,1.0,34,282,Free,0.0,4764,0.9897857129551785,311
106,1.0,9950,308,Free,0.0,4764,0.5255784965189807,1317
1114,1.0,18,124,Free,0.0,4764,1.1371103591109182,143
253,0.0,83,623,Free,0.0,4764,0.7887841909036987,1317
94,0.0,244,623,Free,0.0,4764,0.24060308116718915,582
210,1.0,36255,841,Free,0.0,4764,0.4416702588168095,1317
212,1.0,1,124,Paid,4.85,4764,0.6064840091957653,142
508,1.0,73821,356,Free,0.0,4764,0.6343695302219435,582
219,1.0,7287,841,Free,0.0,4764,0.7413070607410597,381
581,1.0,208501,841,Free,0.0,597,0.8540215984852456,846
581,0.0,27557,356,Free,0.0,597,1.169960502521689,1317
210,1.0,752,661,Free,0.0,4764,0.5610319674621372,1317
204,0.0,851,661,Free,0.0,4764,1.2819954024121265,143
106,1.0,67071,841,Free,0.0,4764,1.0281911708619025,481
210,0.0,11151,841,Free,0.0,4764,0.585514081976295,311
195,1.0,3,282,Free,0.0,4764,0.9801449035470096,142
1114,0.0,39,536,Free,0.0,4764,0.40185317039813206,225
1114,1.0,39153,841,Free,0.0,4764,0.964402704168165,1317
204,1.0,1922,661,Free,0.0,4764,0.5230272687091182,381
204,1.0,104,536,Free,0.0,4764,0.6522954396031942,1317
46,1.0,15370,841,Free,0.0,4764,0.9616356134373811,1317
67,1.0,58316,356,Free,0.0,4764,0.8827742719988986,582
253,1.0,163,623,Free,0.0,4764,0.04048573756598768,846
212,0.0,178,623,Free,0.0,4764,0.6287200397284186,64
581,1.0,18,448,Paid,4.99,234,0.6726515746289558,25
508,0.0,661,661,Free,0.0,4764,0.31061081063214097,142
119,1.0,27,282,Free,0.0,4764,0.6976695249077872,761
1114,0.0,13,448,Paid,0.99,4764,1.088922804930496,846
581,1.0,137696,356,Free,0.0,234,0.34058516733307326,225
195,0.0,97,282,Free,0.0,4764,0.8775070477742203,582
134,1.0,2093,661,Free,0.0,597,0.8091318201070656,225
233,1.0,8,448,Free,0.0,4764,0.7890256683156973,1317
100,1.0,1545,623,Paid,3.99,234,1.083368722920691,1317
74,0.0,30,282,Free,0.0,4764,0.5862805724242778,1317
253,0.0,41,536,Paid,9.99,4764,0.8122009311493498,164
264,0.0,7,536,Free,0.0,4764,1.0469739538940377,311
170,1.0,622,623,Free,0.0,4764,0.7973771932145107,481
233,0.0,6205,661,Free,0.0,4764,0.46464566857164996,582
219,1.0,132,623,Free,0.0,4764,0.6291424458183006,1317
219,1.0,13213,841,Free,0.0,4764,0.5780282709034837,846
195,0.0,33,623,Free,0.0,4764,0.5926372177847755,1317
133,1.0,0,237,Free,0.0,4764,0.6401015245355391,481
253,0.0,17,536,Free,0.0,4764,1.166964798961099,225
1114,0.0,42,536,Free,0.0,4764,0.5690653073590388,311
581,0.0,1088,661,Free,0.0,597,0.5616060208951361,143
508,1.0,14224,841,Free,0.0,4764,1.0070083890849284,381
508,0.0,2394,356,Free,0.0,4764,0.6788704483126538,582
264,1.0,3,448,Free,0.0,4764,1.2617896622957865,761
233,1.0,2412,661,Free,0.0,4764,0.6728730059292768,142
219,1.0,20304,308,Free,0.0,4764,1.0225015277999823,846
134,1.0,66577313,12,Free,0.0,597,0.48047908178687754,582
1114,1.0,226,661,Free,0.0,4764,0.5993008598284217,381
508,0.0,67,623,Free,0.0,4764,0.6610221990058432,137
1114,1.0,166,282,Free,0.0,4764,0.7949581744125129,761
1114,1.0,9856,661,Free,0.0,4764,1.038166481475204,761
1114,1.0,877576,541,Free,0.0,4764,0.523121237469336,17
508,1.0,155,623,Free,0.0,4764,0.7014002153647674,311
170,1.0,7976,308,Free,0.0,4764,0.4911304258029829,846
67,1.0,68103,841,Free,0.0,4764,0.8690527992301379,481
1114,1.0,3323,841,Free,0.0,4764,0.6543915357363599,846
219,1.0,17,536,Free,0.0,4764,0.6543024268556419,481
581,0.0,166033,541,Free,0.0,189,0.6606352224784879,381
67,0.0,17,623,Free,0.0,4764,0.8331188633999056,481
233,1.0,26452,841,Free,0.0,4764,0.6361122144640647,88
581,0.0,178723,541,Free,0.0,4764,0.6759833746387072,164
581,1.0,336386,541,Free,0.0,189,0.33158191033334267,846
195,0.0,1434,661,Free,0.0,4764,1.0061472339323834,381
100,1.0,63986,356,Free,0.0,234,0.6069393336626734,761
264,1.0,4,448,Free,0.0,4764,0.6842756980543633,846
106,0.0,8820,356,Free,0.0,4764,1.239237830287619,846
233,1.0,1,124,Free,0.0,4764,0.5680963086109679,16
1114,1.0,3,448,Free,0.0,4764,0.6894570839250814,846
253,1.0,0,37,Paid,0.99,4764,0.5165487588008243,846
508,0.0,427,661,Free,0.0,4764,0.7792676736145446,142
1114,0.0,56,282,Free,0.0,4764,1.1661849378726437,761
210,1.0,35394,308,Free,0.0,4764,0.8507306083747098,225
143,1.0,25,536,Free,0.0,4764,0.8979516790763334,1317
508,1.0,0,448,Free,0.0,4764,0.8621545562326284,1317
133,0.0,16,282,Free,0.0,4764,0.7730055489879379,846
1114,1.0,36813,308,Free,0.0,4764,0.7368451966837339,1317
233,1.0,5,448,Free,0.0,4764,0.9786607152605006,311
212,1.0,1,448,Free,0.0,597,0.7594845624282749,1317
1114,1.0,27130,356,Free,0.0,4764,0.6505978740964837,381
253,1.0,12,536,Paid,1.99,4764,0.31864883098834623,1317
170,1.0,16570,308,Free,0.0,4764,0.8880261942812501,481
1114,0.0,130689,356,Free,0.0,189,0.5476289180401686,225
1114,0.0,63,623,Free,0.0,597,0.18321189674443206,164
508,1.0,2,448,Free,0.0,4764,1.0321810001858582,164
37,1.0,15194,841,Free,0.0,597,0.5026086312001603,225
212,1.0,142393,541,Free,0.0,4764,1.2396193878718185,225
204,1.0,8662,661,Free,0.0,4764,0.6251046310300885,481
264,0.0,1279184,116,Free,0.0,4764,1.0358641241552817,582
1114,1.0,182103,356,Free,0.0,597,0.2786810862606897,137
170,1.0,270267,356,Free,0.0,4764,0.4847115335875652,1317
508,1.0,1,37,Free,0.0,4764,0.7159988332346559,5
581,1.0,3878,308,Free,0.0,4764,1.3440964357260745,846
133,1.0,11,536,Free,0.0,4764,1.1611479717682036,143
143,1.0,10,190,Free,0.0,4764,1.0945734478631701,846
508,0.0,12,536,Free,0.0,4764,0.5432114114346281,143
581,0.0,85317,356,Free,0.0,4764,0.8347050710228725,846
1114,1.0,18,536,Free,0.0,4764,0.731846039510571,18
581,1.0,1728557,116,Free,0.0,4764,0.5718811961008187,582
170,0.0,8,536,Free,0.0,4764,1.0105353832310666,311
1114,1.0,222308,541,Free,0.0,4764,0.6046163120323981,481
1114,0.0,20421,841,Free,0.0,597,0.8564826396812749,381
134,1.0,5,42,Free,0.0,4764,0.3161618966686392,311
162,1.0,4410,841,Free,0.0,4764,1.1187791822518418,846
133,1.0,0,448,Free,0.0,4764,0.75503922740363,761
1114,1.0,2171,661,Free,0.0,4764,0.6000457558642925,142
508,1.0,82,190,Paid,0.99,4764,0.8754469808002863,137
1114,0.0,205,298,Free,0.0,4764,0.9604935109620056,143
233,1.0,48,282,Free,0.0,4764,0.6664801000664239,311
581,0.0,196,623,Free,0.0,4764,1.0044285474381733,381
264,1.0,0,124,Free,0.0,4764,0.15734505833910858,761
233,1.0,23393,841,Free,0.0,4764,1.3334995430179344,582
73,0.0,430,623,Free,0.0,4764,0.5723050849781334,88
106,1.0,9,237,Free,0.0,4764,0.8037366614670617,142
204,1.0,10,124,Free,0.0,4764,1.3363323065130568,481
1114,0.0,159,536,Paid,10.99,597,0.5063885991969069,381
106,0.0,7006,308,Free,0.0,4764,0.8832162299847924,481
264,1.0,1,536,Free,0.0,4764,1.1288649551169916,846
581,1.0,26247,841,Free,0.0,597,1.1189396665884705,846
508,0.0,17,536,Free,0.0,4764,0.3270608389553038,142
233,1.0,0,623,Free,0.0,4764,1.0957455879912712,582
253,0.0,3,448,Free,0.0,4764,0.4917183670501171,1317
264,0.0,113,623,Free,0.0,4764,0.5099535716764851,1317
253,1.0,28,282,Free,0.0,4764,0.6568388319663383,481
264,1.0,5,448,Free,0.0,4764,0.6132647922692425,1317
94,1.0,29867,356,Free,0.0,4764,0.9409822817385131,164
264,1.0,30,448,Free,0.0,189,0.8487909394708949,381
253,0.0,1,124,Free,0.0,4764,1.3092993820220498,846
170,1.0,1324,661,Free,0.0,4764,1.418247907235163,761
49,1.0,63,282,Free,0.0,4764,0.8134156431101106,64
219,1.0,284670,541,Free,0.0,4764,0.22364967835359395,582
1114,1.0,24936,356,Free,0.0,4764,1.0878936180461658,1317
508,1.0,533,661,Free,0.0,4764,0.9361471520485125,761
1114,1.0,38473,541,Free,0.0,4764,0.2559018689760767,1317
253,0.0,250,661,Free,0.0,4764,0.9226806466905583,481
581,1.0,254258,541,Free,0.0,4764,0.5738546952148887,1317
143,1.0,22,536,Free,0.0,4764,0.8390297386557606,1317
143,0.0,146,623,Free,0.0,4764,0.8740754258475626,381
581,0.0,23168,841,Free,0.0,597,0.7149615515081783,481
508,1.0,83,190,Paid,3.99,4764,0.7616305764183865,311
74,1.0,16094,841,Free,0.0,4764,1.286464050466706,761
508,1.0,1420,661,Free,0.0,4764,0.7351159733588178,311
73,1.0,14700,841,Free,0.0,4764,0.5583469668123481,481
1114,1.0,1553,661,Free,0.0,4764,0.7396561280668591,761
581,1.0,131,536,Paid,1.61,4764,0.6677721789359282,164
162,1.0,4871,841,Free,0.0,4764,0.7224330680028385,1317
162,1.0,251951,541,Free,0.0,234,1.0437084840122963,481
581,1.0,133180,841,Free,0.0,189,0.45109088074994974,481
212,1.0,10093,841,Free,0.0,4764,0.6881401233758938,761
264,1.0,2,448,Free,0.0,4764,0.6974561004679709,225
1114,0.0,39,282,Free,0.0,4764,0.6828948277367952,164
100,0.0,57,536,Paid,6.99,4764,0.8536238686451676,761
581,1.0,14253,841,Free,0.0,4764,0.34979039174658605,761
143,0.0,636,661,Free,0.0,4764,0.6791378311482984,1317
143,0.0,7,536,Free,0.0,189,0.3647863890357884,846
143,1.0,978,661,Free,0.0,4764,0.6301734720541812,846
508,0.0,1988,308,Free,0.0,4764,0.5848872508419338,143
581,1.0,29445,356,Free,0.0,4764,0.9045844709166757,846
581,0.0,2717,661,Free,0.0,597,1.1481741938817138,381
195,1.0,72065,841,Free,0.0,4764,0.5408516678636023,761
581,0.0,33,536,Free,0.0,4764,0.4578080868160573,1317
253,0.0,122,623,Free,0.0,4764,0.6148545978647654,582
1114,1.0,139545,541,Free,0.0,4764,1.0637654674660766,1317
1114,1.0,59917,356,Free,0.0,4764,0.5934562889133903,481
133,1.0,18294,841,Free,0.0,4764,0.6581139695063707,761
219,0.0,212,298,Free,0.0,4764,0.37154825192804536,1317
581,1.0,16601,308,Free,0.0,597,0.4998180142471138,761
204,1.0,2417,661,Free,0.0,4764,1.156041288733248,481
264,1.0,1,448,Free,0.0,4764,0.6180244097512126,1317
1114,1.0,1450632,541,Free,0.0,597,0.744709277832807,582
119,1.0,55011,841,Free,0.0,4764,-0.015525526825947607,1317
508,1.0,26,190,Free,0.0,4764,0.6127208273111874,761
143,1.0,1,237,Free,0.0,4764,0.8042551647189979,1317
1114,1.0,214,282,Paid,4.99,4764,1.0933138141849745,1317
253,1.0,0,124,Free,0.0,4764,1.0244135837628454,761
195,1.0,10965,308,Free,0.0,4764,0.45735107341866016,137
162,1.0,15700,841,Free,0.0,4764,0.7127825103635678,846
210,0.0,8638,308,Free,0.0,4764,1.3108705560176195,582
1114,1.0,246,623,Free,0.0,4764,0.8753155448349613,1317
508,0.0,37,623,Free,0.0,4764,0.7899160742341167,481
212,1.0,2,448,Free,0.0,4764,0.6315417856235298,1317
1114,0.0,215,298,Free,0.0,4764,0.39428102305055057,88
210,1.0,163,536,Paid,0.99,4764,0.7502714366859486,1317
204,0.0,191,623,Free,0.0,4764,0.6363490352752694,761
134,0.0,14,536,Free,0.0,4764,1.2034748901156862,582
52,1.0,276,661,Free,0.0,4764,1.0251014966513015,481
74,1.0,60838,356,Free,0.0,4764,0.9983174449841465,582
219,1.0,82,282,Free,0.0,4764,0.42573459191710733,164
219,0.0,3042,308,Free,0.0,4764,0.8118595873396438,582
1114,0.0,707,661,Free,0.0,4764,0.5506164418345136,381
581,1.0,213340,541,Free,0.0,4764,0.7255600273366031,761
73,1.0,40209,841,Free,0.0,4764,1.1773000696305584,582
581,1.0,0,124,Free,0.0,4764,0.4034273929739716,846
210,1.0,549,298,Free,0.0,4764,1.0812082757217691,761
1114,1.0,2871,661,Free,0.0,4764,0.5113545420450117,164
212,1.0,19,536,Free,0.0,4764,1.1122792690347745,846
508,1.0,9433,308,Free,0.0,4764,0.5273583989293249,311
53,1.0,5456208,114,Free,0.0,597,0.7294544963916705,582
195,0.0,13761,541,Free,0.0,4764,1.1166263245571297,582
33,1.0,18900,308,Free,0.0,4764,0.22511706063280068,311
170,0.0,217,298,Free,0.0,597,0.5280946333839807,846
1114,0.0,113183,356,Free,0.0,4764,0.5455583751335493,1317
508,1.0,146913,114,Free,0.0,4764,0.470311514221936,761
74,1.0,6,124,Free,0.0,4764,0.8670803497386946,761
170,0.0,2490,308,Free,0.0,189,0.6878345592794549,164
1114,1.0,2838064,114,Free,0.0,4764,0.5372384909774823,582
195,1.0,0,448,Free,0.0,597,0.29725638143390987,381
133,1.0,2419,841,Free,0.0,4764,0.42006316859465637,1317
100,0.0,13202,841,Free,0.0,234,0.8953662963927932,1317
508,1.0,953790,116,Free,0.0,4764,0.7789782911771209,582
162,1.0,50424,841,Free,0.0,4764,0.3848895622412356,1317
253,1.0,1,448,Free,0.0,4764,0.5982598824040632,846
134,1.0,2,124,Free,0.0,597,1.1328691382986846,481
508,0.0,56,623,Free,0.0,4764,0.7876400893887137,5
170,0.0,4031,308,Free,0.0,4764,0.8322030201318749,481
195,1.0,1,448,Free,0.0,4764,0.6128592711289754,1317
581,1.0,7671249,114,Free,0.0,234,1.271621592435566,582
1114,0.0,248,282,Paid,2.99,4764,0.9881087385826821,1317
143,1.0,10,536,Free,0.0,4764,1.2791226879087265,1317
581,1.0,4066989,114,Free,0.0,189,0.5593580091797439,1317
1114,1.0,3,124,Free,0.0,4764,1.1064722736299544,225
219,0.0,26,536,Free,0.0,4764,1.1711797061840643,29
133,0.0,305,623,Free,0.0,4764,0.6142155908218289,846
170,1.0,71269,841,Free,0.0,4764,0.641902802696509,846
1114,1.0,6,536,Paid,2.49,4764,1.2241363345629328,846
133,1.0,213,282,Paid,3.99,4764,0.6293208399621852,481
1114,1.0,6396,661,Free,0.0,4764,0.4754942850320112,1317
133,0.0,27560,356,Free,0.0,4764,0.5917374635868756,311
233,1.0,21866,841,Free,0.0,4764,0.619107892947951,582
1114,1.0,4,448,Free,0.0,4764,0.5831470944842563,761
581,1.0,19922,661,Paid,1.99,189,0.7240785872116321,311
1114,1.0,923,623,Paid,2.99,4764,1.0031216147493154,582
1114,1.0,4,448,Free,0.0,4764,0.9663799185070506,1317
1114,1.0,27,536,Free,0.0,4764,0.8847977375741722,761
1114,1.0,1309728,116,Free,0.0,4764,0.8685274072713829,582
204,1.0,4290,298,Free,0.0,4764,0.7413322959415091,311
1114,1.0,6696,661,Free,0.0,4764,0.6262769975778407,761
94,1.0,83,282,Free,0.0,4764,0.7108187278799387,1317
210,1.0,1420,623,Free,0.0,4764,0.6587335853203378,225
212,1.0,9,448,Free,0.0,597,0.8169838971676701,761
581,1.0,13079,308,Free,0.0,189,0.6398571833963471,761
210,1.0,1,124,Free,0.0,4764,0.4398798347421109,761
106,0.0,13085,841,Free,0.0,597,1.3120127828007033,846
210,1.0,36183,356,Free,0.0,597,0.7244735695156671,88
1114,1.0,21,282,Free,0.0,4764,0.383440689500799,1317
1114,1.0,87,623,Free,0.0,4764,0.5516652491881789,481
170,1.0,4642,661,Free,0.0,4764,0.952512842368622,1317
73,1.0,11,536,Paid,3.99,4764,0.77333929196166,846
53,0.0,17247,841,Free,0.0,189,1.1224104428946347,311
212,1.0,0,37,Paid,1.49,4764,0.4695554364551598,29
1114,1.0,2167,298,Free,0.0,4764,1.0423694507981824,143
170,1.0,6,448,Free,0.0,4764,0.3339101556900325,481
253,0.0,5,448,Free,0.0,4764,0.8800081373621307,846
581,1.0,219821,841,Free,0.0,234,1.1950429304953716,88
46,1.0,20001,841,Free,0.0,234,0.6139806809891992,582
508,1.0,313,623,Paid,1.97,4764,0.7153375489902307,11
134,1.0,22492,841,Free,0.0,4764,0.5572573701691197,761
212,1.0,62301,841,Free,0.0,4764,0.9492705141716258,225
581,1.0,416,623,Paid,2.99,597,0.8273117437993265,761
581,1.0,14,536,Free,0.0,4764,1.074812933384641,846
1114,0.0,2505,661,Free,0.0,234,0.9666800544989723,1317
1114,1.0,109,623,Free,0.0,4764,0.678232324979529,481
170,1.0,14810,841,Free,0.0,4764,0.7686278764800475,582
67,1.0,0,448,Free,0.0,4764,1.0230958486963675,761
170,1.0,708674,541,Free,0.0,4764,0.5813280300988651,481
1114,1.0,1,237,Paid,4.99,4764,0.6708518080557551,5
581,1.0,3941129,116,Free,0.0,597,0.5532027769026524,137
253,1.0,28,623,Free,0.0,4764,0.9655925562615519,137
508,1.0,3,448,Free,0.0,4764,0.45299508162232177,1317
219,1.0,10249,623,Paid,2.49,4764,0.5519832816674828,582
1114,1.0,72,623,Free,0.0,597,0.8823729343996977,137
204,1.0,42410,841,Free,0.0,4764,0.748148343597342,582
1114,1.0,1,448,Free,0.0,4764,1.1447743517857798,846
233,0.0,2728,308,Free,0.0,4764,0.4681127033663656,1317
74,1.0,207440,541,Free,0.0,4764,0.859831680306229,761
1114,0.0,17,536,Free,0.0,4764,0.4245475759110229,761
